0.613285;1;
0.613421;1;
0.523056;1;
0.696759;0;
0.613468;1;
0.613605;1;
0.523368;1;
0.696822;0;
0.613652;1;
0.613789;1;
0.52368;1;
0.696886;0;
0.613836;1;
0.613972;1;
0.523991;1;
0.696949;0;
0.614019;1;
0.614155;1;
0.524302;1;
0.697012;0;
0.614202;1;
0.614338;1;
0.524613;1;
0.697075;0;
0.614385;1;
0.614521;1;
0.524923;1;
0.697138;0;
0.614567;1;
0.614704;1;
0.525233;1;
0.6972;0;
0.61475;1;
0.614886;1;
0.525543;1;
0.697263;0;
0.614932;1;
0.615068;1;
0.525853;1;
0.697326;0;
0.615114;1;
0.61525;1;
0.526162;1;
0.697388;0;
0.615296;1;
0.615432;1;
0.526471;1;
0.697451;0;
0.615478;1;
0.615614;1;
0.52678;1;
0.697513;0;
0.615659;1;
0.615795;1;
0.527089;1;
0.697575;0;
0.61584;1;
0.615976;1;
0.527397;1;
0.697637;0;
0.616022;1;
0.616158;1;
0.527705;1;
0.697699;0;
0.616202;1;
0.616338;1;
0.528013;1;
0.697761;0;
0.616383;1;
0.616519;1;
0.528321;1;
0.697823;0;
0.616564;1;
0.616699;1;
0.528628;1;
0.697885;0;
0.616744;1;
0.61688;1;
0.528935;1;
0.697947;0;
0.616924;1;
0.61706;1;
0.529242;1;
0.698008;0;
0.617104;1;
0.617239;1;
0.529548;1;
0.69807;0;
0.617284;1;
0.617419;1;
0.529854;1;
0.698131;0;
0.617463;1;
0.617599;1;
0.53016;1;
0.698192;0;
0.617643;1;
0.617778;1;
0.530466;1;
0.698254;0;
0.617822;1;
0.617957;1;
0.530772;1;
0.698315;0;
0.618001;1;
0.618136;1;
0.531077;1;
0.698375;0;
0.618179;1;
0.618315;1;
0.531382;1;
0.698436;0;
0.618358;1;
0.618493;1;
0.531686;1;
0.698497;0;
0.618536;1;
0.618671;1;
0.531991;1;
0.698558;0;
0.618715;1;
0.618849;1;
0.532295;1;
0.698619;0;
0.618893;1;
0.619027;1;
0.532599;1;
0.698679;0;
0.61907;1;
0.619205;1;
0.532902;1;
0.698739;0;
0.619248;1;
0.619382;1;
0.533206;1;
0.6988;0;
0.619425;1;
0.61956;1;
0.533509;1;
0.69886;0;
0.619603;1;
0.619737;1;
0.533812;1;
0.69892;0;
0.61978;1;
0.619914;1;
0.534114;1;
0.69898;0;
0.619956;1;
0.620091;1;
0.534417;1;
0.69904;0;
0.620133;1;
0.620267;1;
0.534719;1;
0.6991;0;
0.62031;1;
0.620444;1;
0.535021;1;
0.69916;0;
0.620486;1;
0.62062;1;
0.535322;1;
0.69922;0;
0.620662;1;
0.620796;1;
0.535624;1;
0.699279;0;
0.620838;1;
0.620972;1;
0.535925;1;
0.699339;0;
0.621013;1;
0.621147;1;
0.536225;1;
0.699398;0;
0.621189;1;
0.621323;1;
0.536526;1;
0.699457;0;
0.621364;1;
0.621498;1;
0.536826;1;
0.699517;0;
0.621539;1;
0.621673;1;
0.537126;1;
0.699576;0;
0.621714;1;
0.621848;1;
0.537426;1;
0.699635;0;
0.621889;1;
0.622023;1;
0.537725;1;
0.699694;0;
0.622063;1;
0.622197;1;
0.538024;1;
0.699753;0;
0.622238;1;
0.622372;1;
0.538324;1;
0.699811;0;
0.622412;1;
0.622546;1;
0.538622;1;
0.69987;0;
0.622586;1;
0.622719;1;
0.538921;1;
0.699929;0;
0.62276;1;
0.622893;1;
0.539219;1;
0.699987;0;
0.622933;1;
0.623067;1;
0.539517;1;
0.700045;0;
0.623107;1;
0.62324;1;
0.539814;1;
0.700104;0;
0.62328;1;
0.623413;1;
0.540112;1;
0.700162;0;
0.623453;1;
0.623586;1;
0.540409;1;
0.70022;0;
0.623626;1;
0.623759;1;
0.540706;1;
0.700278;0;
0.623799;1;
0.623932;1;
0.541002;1;
0.700336;0;
0.623971;1;
0.624104;1;
0.541299;1;
0.700394;0;
0.624144;1;
0.624276;1;
0.541595;1;
0.700452;0;
0.624316;1;
0.624448;1;
0.541891;1;
0.700509;0;
0.624487;1;
0.62462;1;
0.542186;1;
0.700567;0;
0.624659;1;
0.624792;1;
0.542482;1;
0.700625;0;
0.624831;1;
0.624963;1;
0.542777;1;
0.700682;0;
0.625002;1;
0.625135;1;
0.543072;1;
0.700739;0;
0.625173;1;
0.625306;1;
0.543366;1;
0.700797;0;
0.625344;1;
0.625477;1;
0.543661;1;
0.700854;0;
0.625515;1;
0.625648;1;
0.543955;1;
0.700911;0;
0.625686;1;
0.625818;1;
0.544248;1;
0.700968;0;
0.625856;1;
0.625989;1;
0.544542;1;
0.701025;0;
0.626027;1;
0.626159;1;
0.544835;1;
0.701081;0;
0.626197;1;
0.626329;1;
0.545129;1;
0.701138;0;
0.626367;1;
0.626499;1;
0.545421;1;
0.701195;0;
0.626536;1;
0.626668;1;
0.545714;1;
0.701251;0;
0.626706;1;
0.626838;1;
0.546006;1;
0.701308;0;
0.626875;1;
0.627007;1;
0.546298;1;
0.701364;0;
0.627044;1;
0.627176;1;
0.54659;1;
0.70142;0;
0.627213;1;
0.627345;1;
0.546881;1;
0.701477;0;
0.627382;1;
0.627514;1;
0.547173;1;
0.701533;0;
0.627551;1;
0.627682;1;
0.547464;1;
0.701589;0;
0.627719;1;
0.627851;1;
0.547754;1;
0.701644;0;
0.627887;1;
0.628019;1;
0.548045;1;
0.7017;0;
0.628056;1;
0.628187;1;
0.548335;1;
0.701756;0;
0.628224;1;
0.628355;1;
0.548625;1;
0.701812;0;
0.628391;1;
0.628522;1;
0.548915;1;
0.701867;0;
0.628559;1;
0.62869;1;
0.549204;1;
0.701923;0;
0.628726;1;
0.628857;1;
0.549493;1;
0.701978;0;
0.628893;1;
0.629024;1;
0.549782;1;
0.702033;0;
0.62906;1;
0.629191;1;
0.550071;1;
0.702088;0;
0.629227;1;
0.629358;1;
0.550359;1;
0.702144;0;
0.629394;1;
0.629524;1;
0.550648;1;
0.702199;0;
0.62956;1;
0.629691;1;
0.550935;1;
0.702254;0;
0.629726;1;
0.629857;1;
0.551223;1;
0.702308;0;
0.629892;1;
0.630023;1;
0.55151;1;
0.702363;0;
0.630058;1;
0.630189;1;
0.551798;1;
0.702418;0;
0.630224;1;
0.630354;1;
0.552084;1;
0.702473;0;
0.63039;1;
0.63052;1;
0.552371;1;
0.702527;0;
0.630555;1;
0.630685;1;
0.552657;1;
0.702581;0;
0.63072;1;
0.63085;1;
0.552943;1;
0.702636;0;
0.630885;1;
0.631015;1;
0.553229;1;
0.70269;0;
0.63105;1;
0.63118;1;
0.553515;1;
0.702744;0;
0.631214;1;
0.631344;1;
0.5538;1;
0.702798;0;
0.631379;1;
0.631509;1;
0.554085;1;
0.702852;0;
0.631543;1;
0.631673;1;
0.55437;1;
0.702906;0;
0.631707;1;
0.631837;1;
0.554654;1;
0.70296;0;
0.631871;1;
0.632001;1;
0.554939;1;
0.703014;0;
0.632035;1;
0.632165;1;
0.555223;1;
0.703068;0;
0.632198;1;
0.632328;1;
0.555507;1;
0.703121;0;
0.632362;1;
0.632492;1;
0.55579;1;
0.703175;0;
0.632525;1;
0.632655;1;
0.556074;1;
0.703228;0;
0.632688;1;
0.632818;1;
0.556357;1;
0.703281;0;
0.632851;1;
0.632981;1;
0.55664;1;
0.703335;0;
0.633014;1;
0.633143;1;
0.556922;1;
0.703388;0;
0.633176;1;
0.633306;1;
0.557204;1;
0.703441;0;
0.633339;1;
0.633468;1;
0.557487;1;
0.703494;0;
0.633501;1;
0.63363;1;
0.557768;1;
0.703547;0;
0.633663;1;
0.633792;1;
0.55805;1;
0.7036;0;
0.633825;1;
0.633954;1;
0.558331;1;
0.703652;0;
0.633986;1;
0.634115;1;
0.558612;1;
0.703705;0;
0.634147;1;
0.634277;1;
0.558893;1;
0.703757;0;
0.634309;1;
0.634438;1;
0.559173;1;
0.70381;0;
0.63447;1;
0.634599;1;
0.559454;1;
0.703862;0;
0.634631;1;
0.63476;1;
0.559734;1;
0.703915;0;
0.634791;1;
0.63492;1;
0.560013;1;
0.703967;0;
0.634952;1;
0.635081;1;
0.560293;1;
0.704019;0;
0.635113;1;
0.635241;1;
0.560572;1;
0.704071;0;
0.635273;1;
0.635402;1;
0.560851;1;
0.704123;0;
0.635433;1;
0.635562;1;
0.56113;1;
0.704175;0;
0.635593;1;
0.635721;1;
0.561409;1;
0.704227;0;
0.635753;1;
0.635881;1;
0.561687;1;
0.704279;0;
0.635912;1;
0.636041;1;
0.561965;1;
0.70433;0;
0.636072;1;
0.6362;1;
0.562243;1;
0.704382;0;
0.636231;1;
0.636359;1;
0.562521;1;
0.704433;0;
0.63639;1;
0.636518;1;
0.562798;1;
0.704485;0;
0.636549;1;
0.636677;1;
0.563075;1;
0.704536;0;
0.636708;1;
0.636836;1;
0.563352;1;
0.704587;0;
0.636866;1;
0.636994;1;
0.563628;1;
0.704638;0;
0.637025;1;
0.637152;1;
0.563904;1;
0.70469;0;
0.637183;1;
0.63731;1;
0.564181;1;
0.704741;0;
0.637341;1;
0.637468;1;
0.564457;1;
0.704791;0;
0.637499;1;
0.637626;1;
0.564732;1;
0.704842;0;
0.637656;1;
0.637784;1;
0.565007;1;
0.704893;0;
0.637814;1;
0.637941;1;
0.565282;1;
0.704944;0;
0.637971;1;
0.638099;1;
0.565557;1;
0.704994;0;
0.638128;1;
0.638256;1;
0.565832;1;
0.705045;0;
0.638286;1;
0.638413;1;
0.566106;1;
0.705095;0;
0.638442;1;
0.63857;1;
0.56638;1;
0.705146;0;
0.638599;1;
0.638726;1;
0.566654;1;
0.705196;0;
0.638756;1;
0.638883;1;
0.566928;1;
0.705246;0;
0.638912;1;
0.639039;1;
0.567201;1;
0.705296;0;
0.639068;1;
0.639195;1;
0.567474;1;
0.705346;0;
0.639224;1;
0.639351;1;
0.567747;1;
0.705396;0;
0.63938;1;
0.639507;1;
0.56802;1;
0.705446;0;
0.639536;1;
0.639663;1;
0.568292;1;
0.705496;0;
0.639691;1;
0.639818;1;
0.568564;1;
0.705546;0;
0.639847;1;
0.639973;1;
0.568836;1;
0.705595;0;
0.640002;1;
0.640128;1;
0.569108;1;
0.705645;0;
0.640157;1;
0.640283;1;
0.569379;1;
0.705694;0;
0.640312;1;
0.640438;1;
0.56965;1;
0.705744;0;
0.640466;1;
0.640593;1;
0.569921;1;
0.705793;0;
0.640621;1;
0.640747;1;
0.570192;1;
0.706667;0;
0.643374;1;
0.643499;1;
0.575021;1;
0.706715;0;
0.643525;1;
0.64365;1;
0.575287;1;
0.706763;0;
0.643676;1;
0.643802;1;
0.575553;1;
0.706811;0;
0.643827;1;
0.643953;1;
0.575819;1;
0.706858;0;
0.643978;1;
0.644103;1;
0.576084;1;
0.706906;0;
0.644129;1;
0.644254;1;
0.576349;1;
0.706953;0;
0.644279;1;
0.644405;1;
0.576613;1;
0.707001;0;
0.64443;1;
0.644555;1;
0.576878;1;
0.707048;0;
0.64458;1;
0.644705;1;
0.577142;1;
0.707095;0;
0.64473;1;
0.644855;1;
0.577406;1;
0.707236;0;
0.64518;1;
0.645304;1;
0.578197;1;
0.707236;0;
0.64518;1;
0.645304;1;
0.578197;1;
0.707236;0;
0.64518;1;
0.645304;1;
0.578197;1;
0.707283;0;
0.645329;1;
0.645454;1;
0.57846;1;
0.70733;0;
0.645479;1;
0.645603;1;
0.578723;1;
0.707377;0;
0.645628;1;
0.645752;1;
0.578986;1;
0.707424;0;
0.645777;1;
0.645901;1;
0.579248;1;
0.70747;0;
0.645926;1;
0.64605;1;
0.57951;1;
0.707517;0;
0.646074;1;
0.646198;1;
0.579772;1;
0.707563;0;
0.646223;1;
0.646347;1;
0.580034;1;
0.70761;0;
0.646371;1;
0.646495;1;
0.580295;1;
0.707656;0;
0.646519;1;
0.646643;1;
0.580557;1;
0.707702;0;
0.646667;1;
0.646791;1;
0.580818;1;
0.707748;0;
0.646815;1;
0.646939;1;
0.581078;1;
0.707795;0;
0.646963;1;
0.647087;1;
0.581339;1;
0.707841;0;
0.647111;1;
0.647234;1;
0.581599;1;
0.707887;0;
0.647258;1;
0.647382;1;
0.581859;1;
0.707933;0;
0.647405;1;
0.647529;1;
0.582119;1;
0.707978;0;
0.647552;1;
0.647676;1;
0.582378;1;
0.708024;0;
0.647699;1;
0.647823;1;
0.582638;1;
0.70807;0;
0.647846;1;
0.647969;1;
0.582897;1;
0.708115;0;
0.647992;1;
0.648116;1;
0.583155;1;
0.708161;0;
0.648139;1;
0.648262;1;
0.583414;1;
0.708206;0;
0.648285;1;
0.648409;1;
0.583672;1;
0.708251;0;
0.648431;1;
0.648554;1;
0.58393;1;
0.708297;0;
0.648577;1;
0.6487;1;
0.584188;1;
0.708342;0;
0.648723;1;
0.648846;1;
0.584445;1;
0.708387;0;
0.648869;1;
0.648992;1;
0.584703;1;
0.708432;0;
0.649014;1;
0.649137;1;
0.58496;1;
0.708477;0;
0.64916;1;
0.649282;1;
0.585217;1;
0.708522;0;
0.649305;1;
0.649427;1;
0.585473;1;
0.708566;0;
0.64945;1;
0.649572;1;
0.58573;1;
0.708611;0;
0.649595;1;
0.649717;1;
0.585986;1;
0.708656;0;
0.649739;1;
0.649862;1;
0.586242;1;
0.7087;0;
0.649884;1;
0.650006;1;
0.586498;1;
0.708745;0;
0.650028;1;
0.650151;1;
0.586753;1;
0.708789;0;
0.650173;1;
0.650295;1;
0.587008;1;
0.708834;0;
0.650317;1;
0.650439;1;
0.587264;1;
0.708878;0;
0.650461;1;
0.650583;1;
0.587518;1;
0.708922;0;
0.650604;1;
0.650727;1;
0.587772;1;
0.708966;0;
0.650748;1;
0.65087;1;
0.588027;1;
0.709011;0;
0.650892;1;
0.651014;1;
0.588281;1;
0.709055;0;
0.651035;1;
0.651157;1;
0.588535;1;
0.709099;0;
0.651178;1;
0.6513;1;
0.588789;1;
0.709142;0;
0.651321;1;
0.651443;1;
0.589042;1;
0.709186;0;
0.651464;1;
0.651586;1;
0.589295;1;
0.70923;0;
0.651607;1;
0.651729;1;
0.589548;1;
0.709274;0;
0.65175;1;
0.651872;1;
0.589801;1;
0.709317;0;
0.651892;1;
0.652014;1;
0.590053;1;
0.709361;0;
0.652034;1;
0.652156;1;
0.590305;1;
0.709404;0;
0.652177;1;
0.652298;1;
0.590558;1;
0.709448;0;
0.652319;1;
0.65244;1;
0.590809;1;
0.709491;0;
0.65246;1;
0.652582;1;
0.591061;1;
0.709534;0;
0.652602;1;
0.652724;1;
0.591312;1;
0.709577;0;
0.652743;1;
0.652865;1;
0.591563;1;
0.70962;0;
0.652885;1;
0.653006;1;
0.591814;1;
0.709663;0;
0.653026;1;
0.653147;1;
0.592064;1;
0.709706;0;
0.653167;1;
0.653288;1;
0.592314;1;
0.709749;0;
0.653308;1;
0.653429;1;
0.592564;1;
0.709792;0;
0.653449;1;
0.65357;1;
0.592814;1;
0.709835;0;
0.653589;1;
0.653711;1;
0.593064;1;
0.709877;0;
0.65373;1;
0.653851;1;
0.593313;1;
0.70992;0;
0.65387;1;
0.653991;1;
0.593563;1;
0.709962;0;
0.65401;1;
0.654131;1;
0.593812;1;
0.710005;0;
0.65415;1;
0.654271;1;
0.59406;1;
0.710047;0;
0.65429;1;
0.654411;1;
0.594309;1;
0.71009;0;
0.65443;1;
0.654551;1;
0.594557;1;
0.710132;0;
0.65457;1;
0.65469;1;
0.594805;1;
0.710174;0;
0.654709;1;
0.65483;1;
0.595053;1;
0.710216;0;
0.654849;1;
0.654969;1;
0.595301;1;
0.710258;0;
0.654988;1;
0.655108;1;
0.595548;1;
0.7103;0;
0.655127;1;
0.655247;1;
0.595795;1;
0.710342;0;
0.655266;1;
0.655386;1;
0.596042;1;
0.710384;0;
0.655404;1;
0.655525;1;
0.596289;1;
0.710426;0;
0.655543;1;
0.655663;1;
0.596535;1;
0.710468;0;
0.655681;1;
0.655802;1;
0.596781;1;
0.710509;0;
0.655819;1;
0.65594;1;
0.597027;1;
0.710551;0;
0.655957;1;
0.656078;1;
0.597273;1;
0.710592;0;
0.656096;1;
0.656216;1;
0.597519;1;
0.710634;0;
0.656233;1;
0.656354;1;
0.597764;1;
0.710675;0;
0.656371;1;
0.656491;1;
0.598009;1;
0.710716;0;
0.656509;1;
0.656629;1;
0.598254;1;
0.710757;0;
0.656646;1;
0.656766;1;
0.598498;1;
0.710798;0;
0.656783;1;
0.656903;1;
0.598743;1;
0.71084;0;
0.65692;1;
0.65704;1;
0.598987;1;
0.710881;0;
0.657057;1;
0.657177;1;
0.599231;1;
0.710922;0;
0.657194;1;
0.657314;1;
0.599475;1;
0.710962;0;
0.657331;1;
0.657451;1;
0.599718;1;
0.711003;0;
0.657468;1;
0.657587;1;
0.599962;1;
0.711044;0;
0.657604;1;
0.657723;1;
0.600205;1;
0.711085;0;
0.65774;1;
0.65786;1;
0.600447;1;
0.711125;0;
0.657876;1;
0.657996;1;
0.60069;1;
0.711166;0;
0.658012;1;
0.658132;1;
0.600933;1;
0.711206;0;
0.658148;1;
0.658268;1;
0.601175;1;
0.711247;0;
0.658284;1;
0.658403;1;
0.601417;1;
0.711287;0;
0.658419;1;
0.658538;1;
0.601658;1;
0.711327;0;
0.658554;1;
0.658674;1;
0.6019;1;
0.711368;0;
0.65869;1;
0.658809;1;
0.602141;1;
0.711408;0;
0.658825;1;
0.658944;1;
0.602382;1;
0.711448;0;
0.65896;1;
0.659079;1;
0.602623;1;
0.711488;0;
0.659095;1;
0.659214;1;
0.602863;1;
0.711527;0;
0.659229;1;
0.659348;1;
0.603104;1;
0.711567;0;
0.659364;1;
0.659483;1;
0.603344;1;
0.711607;0;
0.659498;1;
0.659617;1;
0.603584;1;
0.711647;0;
0.659633;1;
0.659751;1;
0.603823;1;
0.711686;0;
0.659767;1;
0.659885;1;
0.604063;1;
0.711726;0;
0.659901;1;
0.660019;1;
0.604302;1;
0.711766;0;
0.660034;1;
0.660153;1;
0.604541;1;
0.711805;0;
0.660168;1;
0.660286;1;
0.60478;1;
0.711844;0;
0.660301;1;
0.66042;1;
0.605018;1;
0.711884;0;
0.660435;1;
0.660553;1;
0.605257;1;
0.711923;0;
0.660568;1;
0.660686;1;
0.605495;1;
0.711962;0;
0.660701;1;
0.66082;1;
0.605733;1;
0.712001;0;
0.660834;1;
0.660952;1;
0.60597;1;
0.71204;0;
0.660967;1;
0.661085;1;
0.606207;1;
0.712079;0;
0.661099;1;
0.661218;1;
0.606445;1;
0.712118;0;
0.661232;1;
0.66135;1;
0.606682;1;
0.712157;0;
0.661365;1;
0.661483;1;
0.606919;1;
0.712196;0;
0.661497;1;
0.661615;1;
0.607155;1;
0.712235;0;
0.661629;1;
0.661747;1;
0.607391;1;
0.712273;0;
0.661761;1;
0.661879;1;
0.607628;1;
0.712312;0;
0.661893;1;
0.662011;1;
0.607864;1;
0.71235;0;
0.662025;1;
0.662142;1;
0.608099;1;
0.712389;0;
0.662156;1;
0.662274;1;
0.608335;1;
0.712427;0;
0.662287;1;
0.662405;1;
0.60857;1;
0.712466;0;
0.662419;1;
0.662536;1;
0.608805;1;
0.712504;0;
0.66255;1;
0.662668;1;
0.60904;1;
0.712542;0;
0.662681;1;
0.662799;1;
0.609275;1;
0.71258;0;
0.662812;1;
0.66293;1;
0.609509;1;
0.712618;0;
0.662943;1;
0.66306;1;
0.609743;1;
0.712656;0;
0.663073;1;
0.663191;1;
0.609977;1;
0.712694;0;
0.663204;1;
0.663321;1;
0.610211;1;
0.712732;0;
0.663334;1;
0.663452;1;
0.610445;1;
0.71277;0;
0.663464;1;
0.663582;1;
0.610678;1;
0.712808;0;
0.663594;1;
0.663712;1;
0.610911;1;
0.712845;0;
0.663724;1;
0.663842;1;
0.611143;1;
0.712883;0;
0.663854;1;
0.663971;1;
0.611376;1;
0.712921;0;
0.663984;1;
0.664101;1;
0.611609;1;
0.712958;0;
0.664113;1;
0.66423;1;
0.61184;1;
0.712995;0;
0.664243;1;
0.664359;1;
0.612072;1;
0.713033;0;
0.664372;1;
0.664489;1;
0.612304;1;
0.71307;0;
0.664501;1;
0.664618;1;
0.612536;1;
0.713107;0;
0.66463;1;
0.664747;1;
0.612767;1;
0.713145;0;
0.664759;1;
0.664875;1;
0.612998;1;
0.713182;0;
0.664887;1;
0.665004;1;
0.613229;1;
0.713219;0;
0.665016;1;
0.665132;1;
0.61346;1;
0.713256;0;
0.665145;1;
0.665261;1;
0.61369;1;
0.713292;0;
0.665273;1;
0.665389;1;
0.613921;1;
0.713329;0;
0.665401;1;
0.665517;1;
0.61415;1;
0.713366;0;
0.665529;1;
0.665645;1;
0.61438;1;
0.713403;0;
0.665657;1;
0.665773;1;
0.61461;1;
0.713439;0;
0.665784;1;
0.665901;1;
0.614839;1;
0.713476;0;
0.665912;1;
0.666028;1;
0.615069;1;
0.713513;0;
0.66604;1;
0.666156;1;
0.615297;1;
0.713549;0;
0.666167;1;
0.666283;1;
0.615526;1;
0.713585;0;
0.666294;1;
0.66641;1;
0.615755;1;
0.713622;0;
0.666421;1;
0.666537;1;
0.615983;1;
0.713658;0;
0.666548;1;
0.666664;1;
0.616211;1;
0.713694;0;
0.666675;1;
0.666791;1;
0.616439;1;
0.713731;0;
0.666802;1;
0.666918;1;
0.616667;1;
0.713767;0;
0.666928;1;
0.667044;1;
0.616894;1;
0.713803;0;
0.667055;1;
0.667171;1;
0.617121;1;
0.713839;0;
0.667181;1;
0.667297;1;
0.617349;1;
0.713875;0;
0.667307;1;
0.667423;1;
0.617575;1;
0.71391;0;
0.667433;1;
0.667549;1;
0.617802;1;
0.713946;0;
0.667559;1;
0.667675;1;
0.618028;1;
0.713982;0;
0.667685;1;
0.6678;1;
0.618254;1;
0.714018;0;
0.66781;1;
0.667926;1;
0.618481;1;
0.714053;0;
0.667936;1;
0.668051;1;
0.618706;1;
0.714089;0;
0.668061;1;
0.668177;1;
0.618931;1;
0.714124;0;
0.668186;1;
0.668302;1;
0.619157;1;
0.714159;0;
0.668311;1;
0.668427;1;
0.619382;1;
0.714195;0;
0.668436;1;
0.668552;1;
0.619607;1;
0.7143;0;
0.66881;1;
0.668926;1;
0.62028;1;
0.714336;0;
0.668935;1;
0.66905;1;
0.620504;1;
0.714371;0;
0.669059;1;
0.669175;1;
0.620728;1;
0.71451;0;
0.669555;1;
0.66967;1;
0.621622;1;
0.714545;0;
0.669679;1;
0.669794;1;
0.621844;1;
0.71458;0;
0.669803;1;
0.669917;1;
0.622067;1;
0.71458;0;
0.669803;1;
0.669917;1;
0.622067;1;
0.714614;0;
0.669926;1;
0.670041;1;
0.622289;1;
0.714649;0;
0.670049;1;
0.670164;1;
0.622511;1;
0.714683;0;
0.670172;1;
0.670287;1;
0.622733;1;
0.714718;0;
0.670295;1;
0.67041;1;
0.622955;1;
0.714752;0;
0.670418;1;
0.670533;1;
0.623177;1;
0.714786;0;
0.670541;1;
0.670655;1;
0.623398;1;
0.714821;0;
0.670664;1;
0.670778;1;
0.623619;1;
0.714855;0;
0.670786;1;
0.670901;1;
0.62384;1;
0.714889;0;
0.670909;1;
0.671023;1;
0.624061;1;
0.714923;0;
0.671031;1;
0.671145;1;
0.624282;1;
0.714957;0;
0.671153;1;
0.671267;1;
0.624502;1;
0.714991;0;
0.671275;1;
0.671389;1;
0.624722;1;
0.715025;0;
0.671397;1;
0.671511;1;
0.624942;1;
0.715059;0;
0.671518;1;
0.671633;1;
0.625162;1;
0.715092;0;
0.67164;1;
0.671754;1;
0.625381;1;
0.715126;0;
0.671762;1;
0.671876;1;
0.625601;1;
0.71516;0;
0.671883;1;
0.671997;1;
0.62582;1;
0.715193;0;
0.672004;1;
0.672118;1;
0.626038;1;
0.715227;0;
0.672126;1;
0.672239;1;
0.626257;1;
0.715261;0;
0.672247;1;
0.67236;1;
0.626476;1;
0.715294;0;
0.672368;1;
0.672481;1;
0.626694;1;
0.715327;0;
0.672488;1;
0.672602;1;
0.626912;1;
0.715361;0;
0.672609;1;
0.672723;1;
0.62713;1;
0.715394;0;
0.672729;1;
0.672843;1;
0.627348;1;
0.715427;0;
0.67285;1;
0.672963;1;
0.627565;1;
0.71546;0;
0.67297;1;
0.673084;1;
0.627783;1;
0.715493;0;
0.67309;1;
0.673203;1;
0.627999;1;
0.715526;0;
0.67321;1;
0.673323;1;
0.628216;1;
0.715559;0;
0.67333;1;
0.673443;1;
0.628433;1;
0.715592;0;
0.67345;1;
0.673563;1;
0.628649;1;
0.715625;0;
0.673569;1;
0.673683;1;
0.628866;1;
0.715658;0;
0.673689;1;
0.673802;1;
0.629082;1;
0.71569;0;
0.673808;1;
0.673921;1;
0.629297;1;
0.715723;0;
0.673927;1;
0.67404;1;
0.629513;1;
0.715756;0;
0.674047;1;
0.674159;1;
0.629728;1;
0.715788;0;
0.674166;1;
0.674278;1;
0.629944;1;
0.715821;0;
0.674285;1;
0.674397;1;
0.630159;1;
0.715853;0;
0.674403;1;
0.674516;1;
0.630374;1;
0.715886;0;
0.674522;1;
0.674635;1;
0.630588;1;
0.715918;0;
0.67464;1;
0.674753;1;
0.630803;1;
0.71595;0;
0.674759;1;
0.674872;1;
0.631017;1;
0.715982;0;
0.674877;1;
0.67499;1;
0.631231;1;
0.716015;0;
0.674995;1;
0.675108;1;
0.631445;1;
0.716047;0;
0.675113;1;
0.675226;1;
0.631658;1;
0.716079;0;
0.675231;1;
0.675344;1;
0.631872;1;
0.716111;0;
0.675349;1;
0.675462;1;
0.632085;1;
0.716143;0;
0.675467;1;
0.675579;1;
0.632298;1;
0.716174;0;
0.675584;1;
0.675697;1;
0.632511;1;
0.716206;0;
0.675702;1;
0.675814;1;
0.632724;1;
0.716238;0;
0.675819;1;
0.675931;1;
0.632936;1;
0.71627;0;
0.675936;1;
0.676048;1;
0.633148;1;
0.716301;0;
0.676053;1;
