4.99701;-8;11;-14;17.9977;-1;3.99954;-8.00184;11;-14;17;-1.00023;3.99977;
4.99688;-8;11;-14;17.9976;-1;3.99952;-8.00192;11;-14;17;-1.00024;3.99976;
4.99675;-8;11;-14;17.9975;-1;3.9995;-8.002;11;-14;17;-1.00025;3.99975;
4.99662;-8;11;-14;17.9974;-1;3.99948;-8.00208;11;-14;17;-1.00026;3.99974;
4.99649;-8;11;-14;17.9973;-1;3.99946;-8.00216;11;-14;17;-1.00027;3.99973;
4.99636;-8;11;-14;17.9972;-1;3.99944;-8.00224;11;-14;17;-1.00028;3.99972;
4.99623;-8;11;-14;17.9971;-1;3.99942;-8.00232;11;-14;17;-1.00029;3.99971;
4.9961;-8;11;-14;17.997;-1;3.9994;-8.0024;11;-14;17;-1.0003;3.9997;
4.99597;-8;11;-14;17.9969;-1;3.99938;-8.00248;11;-14;17;-1.00031;3.99969;
4.99584;-8;11;-14;17.9968;-1;3.99936;-8.00256;11;-14;17;-1.00032;3.99968;
4.99571;-8;11;-14;17.9967;-1;3.99934;-8.00264;11;-14;17;-1.00033;3.99967;
4.99558;-8;11;-14;17.9966;-1;3.99932;-8.00272;11;-14;17;-1.00034;3.99966;
4.99545;-8;11;-14;17.9965;-1;3.9993;-8.0028;11;-14;17;-1.00035;3.99965;
4.99532;-8;11;-14;17.9964;-1;3.99928;-8.00288;11;-14;17;-1.00036;3.99964;
4.99519;-8;11;-14;17.9963;-1;3.99926;-8.00296;11;-14;17;-1.00037;3.99963;
4.99506;-8;11;-14;17.9962;-1;3.99924;-8.00304;11;-14;17;-1.00038;3.99962;
4.99493;-8;11;-14;17.9961;-1;3.99922;-8.00312;11;-14;17;-1.00039;3.99961;
4.9948;-8;11;-14;17.996;-1;3.9992;-8.0032;11;-14;17;-1.0004;3.9996;
4.99467;-8;11;-14;17.9959;-1;3.99918;-8.00328;11;-14;17;-1.00041;3.99959;
4.99454;-8;11;-14;17.9958;-1;3.99916;-8.00336;11;-14;17;-1.00042;3.99958;
4.99441;-8;11;-14;17.9957;-1;3.99914;-8.00344;11;-14;17;-1.00043;3.99957;
4.99428;-8;11;-14;17.9956;-1;3.99912;-8.00352;11;-14;17;-1.00044;3.99956;
4.99415;-8;11;-14;17.9955;-1;3.9991;-8.0036;11;-14;17;-1.00045;3.99955;
4.99402;-8;11;-14;17.9954;-1;3.99908;-8.00368;11;-14;17;-1.00046;3.99954;
4.99389;-8;11;-14;17.9953;-1;3.99906;-8.00376;11;-14;17;-1.00047;3.99953;
4.99376;-8;11;-14;17.9952;-1;3.99904;-8.00384;11;-14;17;-1.00048;3.99952;
4.99363;-8;11;-14;17.9951;-1;3.99902;-8.00392;11;-14;17;-1.00049;3.99951;
4.9935;-8;11;-14;17.995;-1;3.999;-8.004;11;-14;17;-1.0005;3.9995;
4.99337;-8;11;-14;17.9949;-1;3.99898;-8.00408;11;-14;17;-1.00051;3.99949;
4.99324;-8;11;-14;17.9948;-1;3.99896;-8.00416;11;-14;17;-1.00052;3.99948;
4.99311;-8;11;-14;17.9947;-1;3.99894;-8.00424;11;-14;17;-1.00053;3.99947;
4.99298;-8;11;-14;17.9946;-1;3.99892;-8.00432;11;-14;17;-1.00054;3.99946;
4.99285;-8;11;-14;17.9945;-1;3.9989;-8.0044;11;-14;17;-1.00055;3.99945;
4.99272;-8;11;-14;17.9944;-1;3.99888;-8.00448;11;-14;17;-1.00056;3.99944;
4.99259;-8;11;-14;17.9943;-1;3.99886;-8.00456;11;-14;17;-1.00057;3.99943;
4.99246;-8;11;-14;17.9942;-1;3.99884;-8.00464;11;-14;17;-1.00058;3.99942;
4.99233;-8;11;-14;17.9941;-1;3.99882;-8.00472;11;-14;17;-1.00059;3.99941;
4.9922;-8;11;-14;17.994;-1;3.9988;-8.0048;11;-14;17;-1.0006;3.9994;
4.99207;-8;11;-14;17.9939;-1;3.99878;-8.00488;11;-14;17;-1.00061;3.99939;
4.99194;-8;11;-14;17.9938;-1;3.99876;-8.00496;11;-14;17;-1.00062;3.99938;
4.99181;-8;11;-14;17.9937;-1;3.99874;-8.00504;11;-14;17;-1.00063;3.99937;
4.99168;-8;11;-14;17.9936;-1;3.99872;-8.00512;11;-14;17;-1.00064;3.99936;
4.99155;-8;11;-14;17.9935;-1;3.9987;-8.0052;11;-14;17;-1.00065;3.99935;
4.99142;-8;11;-14;17.9934;-1;3.99868;-8.00528;11;-14;17;-1.00066;3.99934;
4.99129;-8;11;-14;17.9933;-1;3.99866;-8.00536;11;-14;17;-1.00067;3.99933;
4.99116;-8;11;-14;17.9932;-1;3.99864;-8.00544;11;-14;17;-1.00068;3.99932;
4.99103;-8;11;-14;17.9931;-1;3.99862;-8.00552;11;-14;17;-1.00069;3.99931;
4.9909;-8;11;-14;17.993;-1;3.9986;-8.0056;11;-14;17;-1.0007;3.9993;
4.99077;-8;11;-14;17.9929;-1;3.99858;-8.00568;11;-14;17;-1.00071;3.99929;
4.99064;-8;11;-14;17.9928;-1;3.99856;-8.00576;11;-14;17;-1.00072;3.99928;
4.99051;-8;11;-14;17.9927;-1;3.99854;-8.00584;11;-14;17;-1.00073;3.99927;
4.99038;-8;11;-14;17.9926;-1;3.99852;-8.00592;11;-14;17;-1.00074;3.99926;
4.99025;-8;11;-14;17.9925;-1;3.9985;-8.006;11;-14;17;-1.00075;3.99925;
4.99012;-8;11;-14;17.9924;-1;3.99848;-8.00608;11;-14;17;-1.00076;3.99924;
4.98999;-8;11;-14;17.9923;-1;3.99846;-8.00616;11;-14;17;-1.00077;3.99923;
4.98986;-8;11;-14;17.9922;-1;3.99844;-8.00624;11;-14;17;-1.00078;3.99922;
4.98973;-8;11;-14;17.9921;-1;3.99842;-8.00632;11;-14;17;-1.00079;3.99921;
4.9896;-8;11;-14;17.992;-1;3.9984;-8.0064;11;-14;17;-1.0008;3.9992;
4.98947;-8;11;-14;17.9919;-1;3.99838;-8.00648;11;-14;17;-1.00081;3.99919;
4.98934;-8;11;-14;17.9918;-1;3.99836;-8.00656;11;-14;17;-1.00082;3.99918;
4.98921;-8;11;-14;17.9917;-1;3.99834;-8.00664;11;-14;17;-1.00083;3.99917;
4.98908;-8;11;-14;17.9916;-1;3.99832;-8.00672;11;-14;17;-1.00084;3.99916;
4.98882;-8;11;-14;17.9914;-1;3.99828;-8.00688;11;-14;17;-1.00086;3.99914;
4.98869;-8;11;-14;17.9913;-1;3.99826;-8.00696;11;-14;17;-1.00087;3.99913;
4.98856;-8;11;-14;17.9912;-1;3.99824;-8.00704;11;-14;17;-1.00088;3.99912;
4.98843;-8;11;-14;17.9911;-1;3.99822;-8.00712;11;-14;17;-1.00089;3.99911;
4.9883;-8;11;-14;17.991;-1;3.9982;-8.0072;11;-14;17;-1.0009;3.9991;
4.98817;-8;11;-14;17.9909;-1;3.99818;-8.00728;11;-14;17;-1.00091;3.99909;
4.98804;-8;11;-14;17.9908;-1;3.99816;-8.00736;11;-14;17;-1.00092;3.99908;
4.98791;-8;11;-14;17.9907;-1;3.99814;-8.00744;11;-14;17;-1.00093;3.99907;
4.98778;-8;11;-14;17.9906;-1;3.99812;-8.00752;11;-14;17;-1.00094;3.99906;
4.98765;-8;11;-14;17.9905;-1;3.9981;-8.0076;11;-14;17;-1.00095;3.99905;
4.98752;-8;11;-14;17.9904;-1;3.99808;-8.00768;11;-14;17;-1.00096;3.99904;
4.98739;-8;11;-14;17.9903;-1;3.99806;-8.00776;11;-14;17;-1.00097;3.99903;
4.98713;-8;11;-14;17.9901;-1;3.99802;-8.00792;11;-14;17;-1.00099;3.99901;
4.987;-8;11;-14;17.99;-1;3.998;-8.008;11;-14;17;-1.001;3.999;
4.98687;-8;11;-14;17.9899;-1;3.99798;-8.00808;11;-14;17;-1.00101;3.99899;
4.98674;-8;11;-14;17.9898;-1;3.99796;-8.00816;11;-14;17;-1.00102;3.99898;
4.98661;-8;11;-14;17.9897;-1;3.99794;-8.00824;11;-14;17;-1.00103;3.99897;
4.98648;-8;11;-14;17.9896;-1;3.99792;-8.00832;11;-14;17;-1.00104;3.99896;
4.98635;-8;11;-14;17.9895;-1;3.9979;-8.0084;11;-14;17;-1.00105;3.99895;
4.98622;-8;11;-14;17.9894;-1;3.99788;-8.00848;11;-14;17;-1.00106;3.99894;
4.98609;-8;11;-14;17.9893;-1;3.99786;-8.00856;11;-14;17;-1.00107;3.99893;
4.98596;-8;11;-14;17.9892;-1;3.99784;-8.00864;11;-14;17;-1.00108;3.99892;
4.98583;-8;11;-14;17.9891;-1;3.99782;-8.00872;11;-14;17;-1.00109;3.99891;
4.9857;-8;11;-14;17.989;-1;3.9978;-8.0088;11;-14;17;-1.0011;3.9989;
4.98557;-8;11;-14;17.9889;-1;3.99778;-8.00888;11;-14;17;-1.00111;3.99889;
4.98544;-8;11;-14;17.9888;-1;3.99776;-8.00896;11;-14;17;-1.00112;3.99888;
4.98531;-8;11;-14;17.9887;-1;3.99774;-8.00904;11;-14;17;-1.00113;3.99887;
4.98518;-8;11;-14;17.9886;-1;3.99772;-8.00912;11;-14;17;-1.00114;3.99886;
4.98505;-8;11;-14;17.9885;-1;3.9977;-8.0092;11;-14;17;-1.00115;3.99885;
4.98492;-8;11;-14;17.9884;-1;3.99768;-8.00928;11;-14;17;-1.00116;3.99884;
4.98479;-8;11;-14;17.9883;-1;3.99766;-8.00936;11;-14;17;-1.00117;3.99883;
4.98466;-8;11;-14;17.9882;-1;3.99764;-8.00944;11;-14;17;-1.00118;3.99882;
4.98453;-8;11;-14;17.9881;-1;3.99762;-8.00952;11;-14;17;-1.00119;3.99881;
4.9844;-8;11;-14;17.988;-1;3.9976;-8.0096;11;-14;17;-1.0012;3.9988;
4.98427;-8;11;-14;17.9879;-1;3.99758;-8.00968;11;-14;17;-1.00121;3.99879;
4.98414;-8;11;-14;17.9878;-1;3.99756;-8.00976;11;-14;17;-1.00122;3.99878;
4.98401;-8;11;-14;17.9877;-1;3.99754;-8.00984;11;-14;17;-1.00123;3.99877;
4.98388;-8;11;-14;17.9876;-1;3.99752;-8.00992;11;-14;17;-1.00124;3.99876;
4.98375;-8;11;-14;17.9875;-1;3.9975;-8.01;11;-14;17;-1.00125;3.99875;
4.98362;-8;11;-14;17.9874;-1;3.99748;-8.01008;11;-14;17;-1.00126;3.99874;
4.98349;-8;11;-14;17.9873;-1;3.99746;-8.01016;11;-14;17;-1.00127;3.99873;
4.98336;-8;11;-14;17.9872;-1;3.99744;-8.01024;11;-14;17;-1.00128;3.99872;
4.98323;-8;11;-14;17.9871;-1;3.99742;-8.01032;11;-14;17;-1.00129;3.99871;
4.9831;-8;11;-14;17.987;-1;3.9974;-8.0104;11;-14;17;-1.0013;3.9987;
4.98297;-8;11;-14;17.9869;-1;3.99738;-8.01048;11;-14;17;-1.00131;3.99869;
4.98284;-8;11;-14;17.9868;-1;3.99736;-8.01056;11;-14;17;-1.00132;3.99868;
4.98271;-8;11;-14;17.9867;-1;3.99734;-8.01064;11;-14;17;-1.00133;3.99867;
4.98258;-8;11;-14;17.9866;-1;3.99732;-8.01072;11;-14;17;-1.00134;3.99866;
4.98245;-8;11;-14;17.9865;-1;3.9973;-8.0108;11;-14;17;-1.00135;3.99865;
4.98232;-8;11;-14;17.9864;-1;3.99728;-8.01088;11;-14;17;-1.00136;3.99864;
4.98219;-8;11;-14;17.9863;-1;3.99726;-8.01096;11;-14;17;-1.00137;3.99863;
4.98206;-8;11;-14;17.9862;-1;3.99724;-8.01104;11;-14;17;-1.00138;3.99862;
4.98193;-8;11;-14;17.9861;-1;3.99722;-8.01112;11;-14;17;-1.00139;3.99861;
4.9818;-8;11;-14;17.986;-1;3.9972;-8.0112;11;-14;17;-1.0014;3.9986;
4.98167;-8;11;-14;17.9859;-1;3.99718;-8.01128;11;-14;17;-1.00141;3.99859;
4.98154;-8;11;-14;17.9858;-1;3.99716;-8.01136;11;-14;17;-1.00142;3.99858;
4.98141;-8;11;-14;17.9857;-1;3.99714;-8.01144;11;-14;17;-1.00143;3.99857;
4.98128;-8;11;-14;17.9856;-1;3.99712;-8.01152;11;-14;17;-1.00144;3.99856;
4.98115;-8;11;-14;17.9855;-1;3.9971;-8.0116;11;-14;17;-1.00145;3.99855;
4.98102;-8;11;-14;17.9854;-1;3.99708;-8.01168;11;-14;17;-1.00146;3.99854;
4.98089;-8;11;-14;17.9853;-1;3.99706;-8.01176;11;-14;17;-1.00147;3.99853;
4.98076;-8;11;-14;17.9852;-1;3.99704;-8.01184;11;-14;17;-1.00148;3.99852;
4.98063;-8;11;-14;17.9851;-1;3.99702;-8.01192;11;-14;17;-1.00149;3.99851;
4.9805;-8;11;-14;17.985;-1;3.997;-8.012;11;-14;17;-1.0015;3.9985;
4.98037;-8;11;-14;17.9849;-1;3.99698;-8.01208;11;-14;17;-1.00151;3.99849;
4.98024;-8;11;-14;17.9848;-1;3.99696;-8.01216;11;-14;17;-1.00152;3.99848;
4.98011;-8;11;-14;17.9847;-1;3.99694;-8.01224;11;-14;17;-1.00153;3.99847;
4.97998;-8;11;-14;17.9846;-1;3.99692;-8.01232;11;-14;17;-1.00154;3.99846;
4.97985;-8;11;-14;17.9845;-1;3.9969;-8.0124;11;-14;17;-1.00155;3.99845;
4.97972;-8;11;-14;17.9844;-1;3.99688;-8.01248;11;-14;17;-1.00156;3.99844;
4.97959;-8;11;-14;17.9843;-1;3.99686;-8.01256;11;-14;17;-1.00157;3.99843;
4.97946;-8;11;-14;17.9842;-1;3.99684;-8.01264;11;-14;17;-1.00158;3.99842;
4.97933;-8;11;-14;17.9841;-1;3.99682;-8.01272;11;-14;17;-1.00159;3.99841;
4.9792;-8;11;-14;17.984;-1;3.9968;-8.0128;11;-14;17;-1.0016;3.9984;
4.97907;-8;11;-14;17.9839;-1;3.99678;-8.01288;11;-14;17;-1.00161;3.99839;
4.97894;-8;11;-14;17.9838;-1;3.99676;-8.01296;11;-14;17;-1.00162;3.99838;
4.97881;-8;11;-14;17.9837;-1;3.99674;-8.01304;11;-14;17;-1.00163;3.99837;
4.97868;-8;11;-14;17.9836;-1;3.99672;-8.01312;11;-14;17;-1.00164;3.99836;
4.97855;-8;11;-14;17.9835;-1;3.9967;-8.0132;11;-14;17;-1.00165;3.99835;
4.97842;-8;11;-14;17.9834;-1;3.99668;-8.01328;11;-14;17;-1.00166;3.99834;
4.97829;-8;11;-14;17.9833;-1;3.99666;-8.01336;11;-14;17;-1.00167;3.99833;
4.97816;-8;11;-14;17.9832;-1;3.99664;-8.01344;11;-14;17;-1.00168;3.99832;
4.97803;-8;11;-14;17.9831;-1;3.99662;-8.01352;11;-14;17;-1.00169;3.99831;
4.9779;-8;11;-14;17.983;-1;3.9966;-8.0136;11;-14;17;-1.0017;3.9983;
4.97777;-8;11;-14;17.9829;-1;3.99658;-8.01368;11;-14;17;-1.00171;3.99829;
4.97764;-8;11;-14;17.9828;-1;3.99656;-8.01376;11;-14;17;-1.00172;3.99828;
4.97751;-8;11;-14;17.9827;-1;3.99654;-8.01384;11;-14;17;-1.00173;3.99827;
4.97738;-8;11;-14;17.9826;-1;3.99652;-8.01392;11;-14;17;-1.00174;3.99826;
4.97725;-8;11;-14;17.9825;-1;3.9965;-8.014;11;-14;17;-1.00175;3.99825;
4.97712;-8;11;-14;17.9824;-1;3.99648;-8.01408;11;-14;17;-1.00176;3.99824;
4.97699;-8;11;-14;17.9823;-1;3.99646;-8.01416;11;-14;17;-1.00177;3.99823;
4.97686;-8;11;-14;17.9822;-1;3.99644;-8.01424;11;-14;17;-1.00178;3.99822;
4.97673;-8;11;-14;17.9821;-1;3.99642;-8.01432;11;-14;17;-1.00179;3.99821;
4.9766;-8;11;-14;17.982;-1;3.9964;-8.0144;11;-14;17;-1.0018;3.9982;
4.97647;-8;11;-14;17.9819;-1;3.99638;-8.01448;11;-14;17;-1.00181;3.99819;
4.97634;-8;11;-14;17.9818;-1;3.99636;-8.01456;11;-14;17;-1.00182;3.99818;
4.97621;-8;11;-14;17.9817;-1;3.99634;-8.01464;11;-14;17;-1.00183;3.99817;
4.97608;-8;11;-14;17.9816;-1;3.99632;-8.01472;11;-14;17;-1.00184;3.99816;
4.97595;-8;11;-14;17.9815;-1;3.9963;-8.0148;11;-14;17;-1.00185;3.99815;
4.97582;-8;11;-14;17.9814;-1;3.99628;-8.01488;11;-14;17;-1.00186;3.99814;
4.97569;-8;11;-14;17.9813;-1;3.99626;-8.01496;11;-14;17;-1.00187;3.99813;
4.97556;-8;11;-14;17.9812;-1;3.99624;-8.01504;11;-14;17;-1.00188;3.99812;
4.97543;-8;11;-14;17.9811;-1;3.99622;-8.01512;11;-14;17;-1.00189;3.99811;
4.9753;-8;11;-14;17.981;-1;3.9962;-8.0152;11;-14;17;-1.0019;3.9981;
4.97517;-8;11;-14;17.9809;-1;3.99618;-8.01528;11;-14;17;-1.00191;3.99809;
4.97504;-8;11;-14;17.9808;-1;3.99616;-8.01536;11;-14;17;-1.00192;3.99808;
4.97491;-8;11;-14;17.9807;-1;3.99614;-8.01544;11;-14;17;-1.00193;3.99807;
4.97478;-8;11;-14;17.9806;-1;3.99612;-8.01552;11;-14;17;-1.00194;3.99806;
4.97465;-8;11;-14;17.9805;-1;3.9961;-8.0156;11;-14;17;-1.00195;3.99805;
4.97452;-8;11;-14;17.9804;-1;3.99608;-8.01568;11;-14;17;-1.00196;3.99804;
4.97439;-8;11;-14;17.9803;-1;3.99606;-8.01576;11;-14;17;-1.00197;3.99803;
4.97426;-8;11;-14;17.9802;-1;3.99604;-8.01584;11;-14;17;-1.00198;3.99802;
4.97413;-8;11;-14;17.9801;-1;3.99602;-8.01592;11;-14;17;-1.00199;3.99801;
4.974;-8;11;-14;17.98;-1;3.996;-8.016;11;-14;17;-1.002;3.998;
4.97387;-8;11;-14;17.9799;-1;3.99598;-8.01608;11;-14;17;-1.00201;3.99799;
4.97374;-8;11;-14;17.9798;-1;3.99596;-8.01616;11;-14;17;-1.00202;3.99798;
4.97361;-8;11;-14;17.9797;-1;3.99594;-8.01624;11;-14;17;-1.00203;3.99797;
4.97348;-8;11;-14;17.9796;-1;3.99592;-8.01632;11;-14;17;-1.00204;3.99796;
4.97335;-8;11;-14;17.9795;-1;3.9959;-8.0164;11;-14;17;-1.00205;3.99795;
4.97322;-8;11;-14;17.9794;-1;3.99588;-8.01648;11;-14;17;-1.00206;3.99794;
4.97309;-8;11;-14;17.9793;-1;3.99586;-8.01656;11;-14;17;-1.00207;3.99793;
4.97296;-8;11;-14;17.9792;-1;3.99584;-8.01664;11;-14;17;-1.00208;3.99792;
4.97283;-8;11;-14;17.9791;-1;3.99582;-8.01672;11;-14;17;-1.00209;3.99791;
4.9727;-8;11;-14;17.979;-1;3.9958;-8.0168;11;-14;17;-1.0021;3.9979;
4.97257;-8;11;-14;17.9789;-1;3.99578;-8.01688;11;-14;17;-1.00211;3.99789;
4.97244;-8;11;-14;17.9788;-1;3.99576;-8.01696;11;-14;17;-1.00212;3.99788;
4.97231;-8;11;-14;17.9787;-1;3.99574;-8.01704;11;-14;17;-1.00213;3.99787;
4.97218;-8;11;-14;17.9786;-1;3.99572;-8.01712;11;-14;17;-1.00214;3.99786;
4.97205;-8;11;-14;17.9785;-1;3.9957;-8.0172;11;-14;17;-1.00215;3.99785;
4.97192;-8;11;-14;17.9784;-1;3.99568;-8.01728;11;-14;17;-1.00216;3.99784;
4.97179;-8;11;-14;17.9783;-1;3.99566;-8.01736;11;-14;17;-1.00217;3.99783;
4.97166;-8;11;-14;17.9782;-1;3.99564;-8.01744;11;-14;17;-1.00218;3.99782;
4.97153;-8;11;-14;17.9781;-1;3.99562;-8.01752;11;-14;17;-1.00219;3.99781;
4.9714;-8;11;-14;17.978;-1;3.9956;-8.0176;11;-14;17;-1.0022;3.9978;
4.97127;-8;11;-14;17.9779;-1;3.99558;-8.01768;11;-14;17;-1.00221;3.99779;
4.97114;-8;11;-14;17.9778;-1;3.99556;-8.01776;11;-14;17;-1.00222;3.99778;
4.97101;-8;11;-14;17.9777;-1;3.99554;-8.01784;11;-14;17;-1.00223;3.99777;
4.97088;-8;11;-14;17.9776;-1;3.99552;-8.01792;11;-14;17;-1.00224;3.99776;
4.97075;-8;11;-14;17.9775;-1;3.9955;-8.018;11;-14;17;-1.00225;3.99775;
4.97062;-8;11;-14;17.9774;-1;3.99548;-8.01808;11;-14;17;-1.00226;3.99774;
4.97049;-8;11;-14;17.9773;-1;3.99546;-8.01816;11;-14;17;-1.00227;3.99773;
4.97036;-8;11;-14;17.9772;-1;3.99544;-8.01824;11;-14;17;-1.00228;3.99772;
4.97023;-8;11;-14;17.9771;-1;3.99542;-8.01832;11;-14;17;-1.00229;3.99771;
4.9701;-8;11;-14;17.977;-1;3.9954;-8.0184;11;-14;17;-1.0023;3.9977;
4.96997;-8;11;-14;17.9769;-1;3.99538;-8.01848;11;-14;17;-1.00231;3.99769;
4.96984;-8;11;-14;17.9768;-1;3.99536;-8.01856;11;-14;17;-1.00232;3.99768;
4.96971;-8;11;-14;17.9767;-1;3.99534;-8.01864;11;-14;17;-1.00233;3.99767;
4.96958;-8;11;-14;17.9766;-1;3.99532;-8.01872;11;-14;17;-1.00234;3.99766;
4.96945;-8;11;-14;17.9765;-1;3.9953;-8.0188;11;-14;17;-1.00235;3.99765;
4.96932;-8;11;-14;17.9764;-1;3.99528;-8.01888;11;-14;17;-1.00236;3.99764;
4.96919;-8;11;-14;17.9763;-1;3.99526;-8.01896;11;-14;17;-1.00237;3.99763;
4.96906;-8;11;-14;17.9762;-1;3.99524;-8.01904;11;-14;17;-1.00238;3.99762;
4.96893;-8;11;-14;17.9761;-1;3.99522;-8.01912;11;-14;17;-1.00239;3.99761;
4.9688;-8;11;-14;17.976;-1;3.9952;-8.0192;11;-14;17;-1.0024;3.9976;
4.96867;-8;11;-14;17.9759;-1;3.99518;-8.01928;11;-14;17;-1.00241;3.99759;
4.96854;-8;11;-14;17.9758;-1;3.99516;-8.01936;11;-14;17;-1.00242;3.99758;
4.96841;-8;11;-14;17.9757;-1;3.99514;-8.01944;11;-14;17;-1.00243;3.99757;
4.96828;-8;11;-14;17.9756;-1;3.99512;-8.01952;11;-14;17;-1.00244;3.99756;
4.96815;-8;11;-14;17.9755;-1;3.9951;-8.0196;11;-14;17;-1.00245;3.99755;
4.96802;-8;11;-14;17.9754;-1;3.99508;-8.01968;11;-14;17;-1.00246;3.99754;
4.96789;-8;11;-14;17.9753;-1;3.99506;-8.01976;11;-14;17;-1.00247;3.99753;
4.96776;-8;11;-14;17.9752;-1;3.99504;-8.01984;11;-14;17;-1.00248;3.99752;
4.96763;-8;11;-14;17.9751;-1;3.99502;-8.01992;11;-14;17;-1.00249;3.99751;
4.9675;-8;11;-14;17.975;-1;3.995;-8.02;11;-14;17;-1.0025;3.9975;
4.96737;-8;11;-14;17.9749;-1;3.99498;-8.02008;11;-14;17;-1.00251;3.99749;
4.96724;-8;11;-14;17.9748;-1;3.99496;-8.02016;11;-14;17;-1.00252;3.99748;
4.96711;-8;11;-14;17.9747;-1;3.99494;-8.02024;11;-14;17;-1.00253;3.99747;
4.96698;-8;11;-14;17.9746;-1;3.99492;-8.02032;11;-14;17;-1.00254;3.99746;
4.96685;-8;11;-14;17.9745;-1;3.9949;-8.0204;11;-14;17;-1.00255;3.99745;
4.96672;-8;11;-14;17.9744;-1;3.99488;-8.02048;11;-14;17;-1.00256;3.99744;
4.96659;-8;11;-14;17.9743;-1;3.99486;-8.02056;11;-14;17;-1.00257;3.99743;
4.96646;-8;11;-14;17.9742;-1;3.99484;-8.02064;11;-14;17;-1.00258;3.99742;
4.96633;-8;11;-14;17.9741;-1;3.99482;-8.02072;11;-14;17;-1.00259;3.99741;
4.9662;-8;11;-14;17.974;-1;3.9948;-8.0208;11;-14;17;-1.0026;3.9974;
4.96607;-8;11;-14;17.9739;-1;3.99478;-8.02088;11;-14;17;-1.00261;3.99739;
4.96594;-8;11;-14;17.9738;-1;3.99476;-8.02096;11;-14;17;-1.00262;3.99738;
4.96581;-8;11;-14;17.9737;-1;3.99474;-8.02104;11;-14;17;-1.00263;3.99737;
4.96568;-8;11;-14;17.9736;-1;3.99472;-8.02112;11;-14;17;-1.00264;3.99736;
4.96555;-8;11;-14;17.9735;-1;3.9947;-8.0212;11;-14;17;-1.00265;3.99735;
4.96542;-8;11;-14;17.9734;-1;3.99468;-8.02128;11;-14;17;-1.00266;3.99734;
4.96529;-8;11;-14;17.9733;-1;3.99466;-8.02136;11;-14;17;-1.00267;3.99733;
4.96516;-8;11;-14;17.9732;-1;3.99464;-8.02144;11;-14;17;-1.00268;3.99732;
4.96503;-8;11;-14;17.9731;-1;3.99462;-8.02152;11;-14;17;-1.00269;3.99731;
4.9649;-8;11;-14;17.973;-1;3.9946;-8.0216;11;-14;17;-1.0027;3.9973;
4.96477;-8;11;-14;17.9729;-1;3.99458;-8.02168;11;-14;17;-1.00271;3.99729;
4.96464;-8;11;-14;17.9728;-1;3.99456;-8.02176;11;-14;17;-1.00272;3.99728;
4.96451;-8;11;-14;17.9727;-1;3.99454;-8.02184;11;-14;17;-1.00273;3.99727;
4.96438;-8;11;-14;17.9726;-1;3.99452;-8.02192;11;-14;17;-1.00274;3.99726;
4.96425;-8;11;-14;17.9725;-1;3.9945;-8.022;11;-14;17;-1.00275;3.99725;
4.96412;-8;11;-14;17.9724;-1;3.99448;-8.02208;11;-14;17;-1.00276;3.99724;
4.96399;-8;11;-14;17.9723;-1;3.99446;-8.02216;11;-14;17;-1.00277;3.99723;
