0.505356;0.520088;0.470976;0.500535;
0.505292;0.520209;0.470589;0.500296;
0.50524;0.52034;0.470214;0.50007;
0.505199;0.52048;0.469852;0.499855;
0.505168;0.520628;0.469502;0.499651;
0.505146;0.520784;0.469161;0.499457;
0.505133;0.520946;0.468831;0.499272;
0.505127;0.521115;0.46851;0.499095;
0.505129;0.52129;0.468197;0.498927;
0.505137;0.52147;0.467892;0.498766;
0.505151;0.521654;0.467595;0.498611;
0.50517;0.521843;0.467304;0.498463;
0.505195;0.522036;0.46702;0.498321;
0.505224;0.522231;0.466742;0.498185;
0.505224;0.522231;0.466742;0.498185;
0.505257;0.52243;0.46647;0.498054;
0.505295;0.522631;0.466203;0.497927;
0.505335;0.522835;0.465941;0.497805;
0.50538;0.523041;0.465683;0.497687;
0.505426;0.523249;0.46543;0.497573;
0.505476;0.523458;0.465181;0.497462;
0.505528;0.523668;0.464935;0.497355;
0.505583;0.52388;0.464694;0.497251;
0.505639;0.524093;0.464456;0.49715;
0.505698;0.524306;0.464221;0.497052;
0.505757;0.52452;0.463989;0.496957;
0.505819;0.524735;0.463761;0.496864;
0.505881;0.52495;0.463535;0.496773;
0.505945;0.525164;0.463311;0.496684;
0.50601;0.525379;0.46309;0.496598;
0.506076;0.525594;0.462871;0.496513;
0.506143;0.525809;0.462655;0.49643;
0.506211;0.526023;0.462441;0.496349;
0.506279;0.526238;0.462229;0.49627;
0.506348;0.526451;0.462019;0.496192;
0.506417;0.526665;0.461811;0.496116;
0.506486;0.526877;0.461605;0.496041;
0.506556;0.527089;0.4614;0.495968;
0.506627;0.527301;0.461197;0.495895;
0.506697;0.527511;0.460996;0.495824;
0.506697;0.527511;0.460996;0.495824;
0.506768;0.527721;0.460796;0.495754;
0.506839;0.52793;0.460598;0.495685;
0.50691;0.528138;0.460402;0.495618;
0.506981;0.528346;0.460207;0.495551;
0.507052;0.528552;0.460014;0.495486;
0.507123;0.528757;0.459822;0.495421;
0.507123;0.528757;0.459822;0.495421;
0.507194;0.528962;0.459631;0.495357;
0.507265;0.529165;0.459441;0.495294;
0.507335;0.529368;0.459253;0.495233;
0.507406;0.529569;0.459066;0.495172;
0.507476;0.529769;0.458881;0.495111;
0.507547;0.529969;0.458697;0.495052;
0.507617;0.530166;0.458514;0.494993;
0.507687;0.530363;0.458332;0.494935;
0.507756;0.530559;0.458151;0.494878;
0.507826;0.530754;0.457972;0.494822;
0.507895;0.530947;0.457793;0.494766;
0.507964;0.531139;0.457616;0.494711;
0.508032;0.53133;0.457441;0.494657;
0.508101;0.53152;0.457266;0.494603;
0.508169;0.531709;0.457092;0.49455;
0.508236;0.531896;0.456919;0.494498;
0.508304;0.532082;0.456748;0.494446;
0.508371;0.532267;0.456578;0.494395;
0.508438;0.532451;0.456408;0.494344;
0.508504;0.532633;0.45624;0.494294;
0.50857;0.532815;0.456073;0.494245;
0.508636;0.532995;0.455907;0.494197;
0.508701;0.533174;0.455742;0.494149;
0.508766;0.533351;0.455578;0.494101;
0.508831;0.533527;0.455415;0.494054;
0.508896;0.533702;0.455253;0.494008;
0.508959;0.533876;0.455092;0.493962;
0.509023;0.534049;0.454932;0.493917;
0.509086;0.53422;0.454774;0.493872;
0.509149;0.534389;0.454616;0.493828;
0.509212;0.534558;0.454459;0.493784;
0.509212;0.534558;0.454459;0.493784;
0.509274;0.534725;0.454303;0.493741;
0.509335;0.534892;0.454149;0.493698;
0.509397;0.535056;0.453995;0.493656;
0.509458;0.53522;0.453842;0.493614;
0.509518;0.535382;0.453691;0.493573;
0.509578;0.535543;0.45354;0.493533;
0.509638;0.535703;0.45339;0.493493;
0.509698;0.535861;0.453242;0.493454;
0.509756;0.536019;0.453094;0.493414;
0.509815;0.536175;0.452947;0.493376;
0.509874;0.53633;0.452802;0.493338;
0.509932;0.536483;0.452657;0.4933;
0.509989;0.536635;0.452514;0.493263;
0.510046;0.536786;0.452371;0.493227;
0.510103;0.536936;0.45223;0.493191;
0.51016;0.537085;0.452089;0.493156;
0.510216;0.537232;0.451949;0.49312;
0.510271;0.537378;0.451811;0.493086;
0.510327;0.537523;0.451673;0.493052;
0.510382;0.537667;0.451537;0.493018;
0.510436;0.537809;0.451401;0.492985;
0.510491;0.53795;0.451267;0.492952;
0.510544;0.53809;0.451133;0.49292;
0.510598;0.538229;0.451;0.492888;
0.510651;0.538367;0.450869;0.492856;
0.510704;0.538503;0.450738;0.492825;
0.510756;0.538638;0.450608;0.492795;
0.510808;0.538772;0.45048;0.492765;
0.51086;0.538905;0.450353;0.492736;
0.510912;0.539037;0.450226;0.492707;
0.510963;0.539167;0.4501;0.492678;
0.511013;0.539296;0.449976;0.49265;
0.511064;0.539424;0.449852;0.492623;
0.511113;0.539551;0.449729;0.492595;
0.511163;0.539676;0.449608;0.492568;
0.511212;0.539801;0.449487;0.492542;
0.511261;0.539924;0.449368;0.492516;
0.51131;0.540046;0.449249;0.492491;
0.511358;0.540167;0.449131;0.492466;
0.511406;0.540287;0.449015;0.492441;
0.511454;0.540406;0.448899;0.492417;
0.511501;0.540523;0.448784;0.492394;
0.511548;0.54064;0.448671;0.49237;
0.511595;0.540755;0.448558;0.492347;
0.511641;0.540869;0.448446;0.492325;
0.511687;0.540982;0.448335;0.492302;
0.511733;0.541094;0.448225;0.492281;
0.511778;0.541204;0.448117;0.492259;
0.511823;0.541314;0.448009;0.492238;
0.511867;0.541422;0.447902;0.492218;
0.511912;0.54153;0.447796;0.492198;
0.511956;0.541636;0.447691;0.492178;
0.511999;0.54174;0.447587;0.492158;
0.512043;0.541845;0.447484;0.492139;
0.512086;0.541948;0.447382;0.492121;
0.512128;0.542049;0.447281;0.492103;
0.512171;0.54215;0.447181;0.492085;
0.512213;0.542249;0.447082;0.492068;
0.512254;0.542348;0.446984;0.492051;
0.512296;0.542445;0.446887;0.492034;
0.512337;0.542541;0.446791;0.492018;
0.512378;0.542636;0.446695;0.492002;
0.512418;0.54273;0.446601;0.491986;
0.512459;0.542824;0.446508;0.491972;
0.512499;0.542916;0.446416;0.491957;
0.512538;0.543007;0.446324;0.491942;
0.512578;0.543097;0.446234;0.491928;
0.512617;0.543186;0.446145;0.491914;
0.512656;0.543273;0.446056;0.4919;
0.512732;0.543446;0.445882;0.491875;
0.51277;0.54353;0.445796;0.491862;
0.512808;0.543614;0.445712;0.49185;
0.512845;0.543696;0.445628;0.491838;
0.512882;0.543778;0.445545;0.491827;
0.512919;0.543859;0.445463;0.491816;
0.512956;0.543938;0.445383;0.491806;
0.512992;0.544017;0.445303;0.491796;
0.513028;0.544094;0.445224;0.491785;
0.513063;0.544171;0.445146;0.491776;
0.513099;0.544247;0.445069;0.491767;
0.513134;0.544321;0.444993;0.491757;
0.513169;0.544395;0.444918;0.491749;
0.513204;0.544467;0.444843;0.49174;
0.513238;0.544539;0.44477;0.491732;
0.513272;0.54461;0.444698;0.491724;
0.513306;0.544679;0.444626;0.491717;
0.513339;0.544748;0.444556;0.49171;
0.513372;0.544816;0.444486;0.491703;
0.513406;0.544883;0.444418;0.491697;
0.513438;0.544949;0.44435;0.49169;
0.513471;0.545013;0.444283;0.491684;
0.513503;0.545077;0.444217;0.491678;
0.513535;0.54514;0.444153;0.491673;
0.513567;0.545202;0.444088;0.491668;
0.513598;0.545263;0.444025;0.491663;
0.513629;0.545323;0.443963;0.491659;
0.51366;0.545383;0.443902;0.491654;
0.513691;0.545441;0.443841;0.49165;
0.513721;0.545499;0.443782;0.491647;
0.513751;0.545555;0.443723;0.491643;
0.513781;0.545611;0.443666;0.49164;
0.513811;0.545666;0.443609;0.491638;
0.513841;0.54572;0.443554;0.491635;
0.51387;0.545772;0.443499;0.491633;
0.513899;0.545824;0.443445;0.49163;
0.513928;0.545876;0.443392;0.491629;
0.513956;0.545926;0.443339;0.491627;
0.513985;0.545975;0.443288;0.491626;
0.514013;0.546024;0.443238;0.491625;
0.514041;0.546071;0.443188;0.491624;
0.514068;0.546118;0.44314;0.491624;
0.514096;0.546164;0.443092;0.491623;
0.514123;0.546209;0.443045;0.491623;
0.51415;0.546253;0.442999;0.491624;
0.514176;0.546297;0.442954;0.491624;
0.514203;0.546339;0.44291;0.491625;
0.514255;0.546422;0.442824;0.491627;
0.514281;0.546462;0.442783;0.491628;
0.514307;0.546501;0.442742;0.49163;
0.514332;0.54654;0.442702;0.491632;
0.514357;0.546578;0.442664;0.491634;
0.514382;0.546614;0.442625;0.491636;
0.514407;0.54665;0.442588;0.491639;
0.514432;0.546686;0.442552;0.491642;
0.514456;0.54672;0.442517;0.491645;
0.51448;0.546754;0.442482;0.491648;
0.514504;0.546787;0.442448;0.491651;
0.514528;0.546819;0.442415;0.491655;
0.514551;0.54685;0.442383;0.491659;
0.514574;0.54688;0.442352;0.491663;
0.514597;0.54691;0.442321;0.491667;
0.51462;0.546939;0.442292;0.491671;
0.514643;0.546967;0.442263;0.491676;
0.514665;0.546995;0.442235;0.491681;
0.514688;0.547021;0.442208;0.491686;
0.51471;0.547047;0.442182;0.491691;
0.514732;0.547072;0.442157;0.491696;
0.514753;0.547097;0.442132;0.491702;
0.514775;0.54712;0.442108;0.491708;
0.514796;0.547143;0.442086;0.491714;
0.514817;0.547166;0.442063;0.49172;
0.514838;0.547187;0.442042;0.491726;
0.514858;0.547208;0.442022;0.491733;
0.514879;0.547228;0.442002;0.491739;
0.514899;0.547247;0.441983;0.491746;
0.514919;0.547266;0.441965;0.491753;
0.514939;0.547284;0.441948;0.49176;
0.514959;0.547301;0.441931;0.491768;
0.514978;0.547318;0.441916;0.491775;
0.514998;0.547334;0.441901;0.491783;
0.515017;0.547349;0.441887;0.491791;
0.515036;0.547364;0.441874;0.491799;
0.515055;0.547377;0.441862;0.491807;
0.515074;0.54739;0.44185;0.491815;
0.515092;0.547403;0.441839;0.491823;
0.51511;0.547414;0.441829;0.491832;
0.515128;0.547426;0.441819;0.491841;
0.515146;0.547436;0.441811;0.49185;
0.515164;0.547446;0.441803;0.491859;
0.515181;0.547455;0.441796;0.491868;
0.515199;0.547464;0.44179;0.491877;
0.515216;0.547472;0.441784;0.491887;
0.51525;0.547486;0.441775;0.491906;
0.515266;0.547492;0.441772;0.491916;
0.515283;0.547497;0.44177;0.491926;
0.515299;0.547501;0.441768;0.491936;
0.515315;0.547505;0.441767;0.491946;
0.515331;0.547509;0.441767;0.491957;
0.515347;0.547512;0.441767;0.491968;
0.515363;0.547514;0.441768;0.491978;
0.515378;0.547516;0.44177;0.491989;
0.515393;0.547517;0.441773;0.491999;
0.515408;0.547517;0.441776;0.492011;
0.515423;0.547517;0.44178;0.492021;
0.515438;0.547516;0.441785;0.492033;
0.515452;0.547515;0.441791;0.492044;
0.515466;0.547513;0.441797;0.492056;
0.515481;0.54751;0.441804;0.492067;
0.515495;0.547507;0.441812;0.492079;
0.515509;0.547503;0.44182;0.492091;
0.515523;0.547499;0.441829;0.492103;
0.515536;0.547495;0.441839;0.492115;
0.51555;0.547489;0.44185;0.492127;
0.515563;0.547484;0.441861;0.49214;
0.515576;0.547477;0.441873;0.492151;
0.515589;0.54747;0.441885;0.492164;
0.515602;0.547463;0.441899;0.492176;
0.515615;0.547455;0.441913;0.492189;
0.515627;0.547446;0.441927;0.492202;
0.515639;0.547437;0.441943;0.492214;
0.515651;0.547427;0.441958;0.492227;
0.515664;0.547417;0.441975;0.492241;
0.515676;0.547407;0.441993;0.492254;
0.515687;0.547395;0.442011;0.492267;
0.515699;0.547384;0.442029;0.49228;
0.515711;0.547372;0.442049;0.492294;
0.515722;0.547359;0.442069;0.492307;
0.515733;0.547346;0.442089;0.492321;
0.515744;0.547332;0.442111;0.492334;
0.515755;0.547318;0.442133;0.492348;
0.515765;0.547303;0.442155;0.492362;
0.515776;0.547288;0.442179;0.492376;
0.515786;0.547272;0.442203;0.49239;
0.515796;0.547256;0.442227;0.492403;
0.515806;0.547239;0.442252;0.492417;
0.515816;0.547222;0.442278;0.492432;
0.515826;0.547204;0.442304;0.492446;
0.515836;0.547186;0.442332;0.492461;
0.515845;0.547168;0.442359;0.492475;
0.515854;0.547149;0.442387;0.492489;
0.515863;0.547129;0.442416;0.492504;
0.515873;0.547109;0.442446;0.492518;
0.515882;0.547089;0.442476;0.492533;
0.515891;0.547068;0.442507;0.492548;
0.515899;0.547047;0.442538;0.492563;
0.515908;0.547026;0.442571;0.492578;
0.515916;0.547004;0.442603;0.492593;
0.515924;0.546981;0.442636;0.492608;
0.515932;0.546958;0.44267;0.492623;
0.51594;0.546935;0.442704;0.492638;
0.515948;0.546911;0.442739;0.492653;
0.515956;0.546886;0.442775;0.492668;
0.515963;0.546862;0.44281;0.492683;
0.51597;0.546837;0.442847;0.492699;
0.515978;0.546811;0.442884;0.492714;
0.515985;0.546785;0.442922;0.49273;
0.515992;0.546759;0.44296;0.492745;
0.515998;0.546732;0.442999;0.492761;
0.516005;0.546705;0.443039;0.492777;
0.516012;0.546678;0.443079;0.492793;
0.516018;0.54665;0.44312;0.492809;
0.516024;0.546621;0.443161;0.492824;
0.51603;0.546593;0.443202;0.49284;
0.516036;0.546563;0.443245;0.492856;
0.516042;0.546534;0.443287;0.492871;
0.516048;0.546504;0.443331;0.492887;
0.516054;0.546474;0.443375;0.492903;
0.516059;0.546443;0.443419;0.492919;
0.516064;0.546412;0.443464;0.492935;
0.516069;0.546381;0.443509;0.492951;
0.516074;0.546349;0.443555;0.492968;
0.516079;0.546317;0.443601;0.492984;
0.516084;0.546285;0.443648;0.493;
0.516089;0.546253;0.443696;0.493017;
0.516094;0.54622;0.443744;0.493034;
0.516098;0.546186;0.443793;0.49305;
0.516102;0.546153;0.443842;0.493067;
0.516107;0.546119;0.443892;0.493084;
0.51611;0.546084;0.443942;0.4931;
0.516114;0.546049;0.443992;0.493117;
0.516118;0.546014;0.444043;0.493133;
0.516122;0.545979;0.444095;0.49315;
0.516125;0.545942;0.444147;0.493166;
0.516129;0.545906;0.444199;0.493183;
0.516132;0.54587;0.444253;0.4932;
0.516135;0.545833;0.444306;0.493217;
0.516138;0.545796;0.44436;0.493234;
0.516141;0.545759;0.444415;0.493251;
0.516144;0.545721;0.44447;0.493268;
0.516146;0.545683;0.444525;0.493285;
0.516149;0.545645;0.444581;0.493301;
0.516151;0.545606;0.444637;0.493318;
0.516153;0.545567;0.444694;0.493335;
0.516155;0.545527;0.444751;0.493352;
0.516157;0.545488;0.444809;0.49337;
0.516159;0.545448;0.444867;0.493387;
0.516161;0.545408;0.444926;0.493404;
0.516162;0.545368;0.444985;0.493421;
0.516164;0.545327;0.445044;0.493438;
0.516165;0.545286;0.445104;0.493456;
0.516166;0.545245;0.445164;0.493473;
0.516167;0.545203;0.445225;0.49349;
0.516168;0.545161;0.445286;0.493508;
0.516169;0.545119;0.445348;0.493525;
0.51617;0.545077;0.44541;0.493543;
0.516171;0.545034;0.445472;0.49356;
0.516171;0.544991;0.445535;0.493578;
0.516171;0.544948;0.445598;0.493595;
0.516172;0.544905;0.445662;0.493613;
0.516172;0.544861;0.445726;0.49363;
0.516172;0.544817;0.445791;0.493648;
0.516171;0.544773;0.445856;0.493665;
0.516171;0.544728;0.445921;0.493683;
0.516171;0.544683;0.445987;0.493701;
0.51617;0.544638;0.446053;0.493718;
0.51617;0.544593;0.446119;0.493736;
0.516169;0.544548;0.446186;0.493754;
0.516168;0.544502;0.446253;0.493771;
0.516167;0.544456;0.446321;0.493789;
0.516166;0.54441;0.446389;0.493807;
0.516164;0.544363;0.446457;0.493825;
0.516163;0.544316;0.446526;0.493842;
0.516161;0.544269;0.446595;0.49386;
0.51616;0.544222;0.446665;0.493878;
0.516158;0.544175;0.446735;0.493896;
0.516156;0.544127;0.446805;0.493914;
0.516154;0.544079;0.446876;0.493931;
0.516153;0.544031;0.446947;0.493949;
0.51615;0.543983;0.447019;0.493967;
0.516148;0.543935;0.44709;0.493985;
0.516146;0.543886;0.447162;0.494003;
0.516143;0.543837;0.447235;0.494021;
0.516141;0.543788;0.447308;0.494039;
0.516138;0.543738;0.447381;0.494057;
0.516135;0.543688;0.447455;0.494075;
0.516132;0.543639;0.447529;0.494093;
0.516129;0.543589;0.447603;0.494111;
0.516126;0.543539;0.447678;0.494129;
0.516123;0.543488;0.447752;0.494147;
0.51612;0.543438;0.447828;0.494165;
0.516116;0.543387;0.447903;0.494183;
0.516113;0.543336;0.447979;0.494201;
0.516109;0.543284;0.448055;0.49422;
0.516105;0.543233;0.448132;0.494238;
0.516101;0.543181;0.448209;0.494256;
0.516097;0.54313;0.448286;0.494274;
0.516093;0.543078;0.448363;0.494292;
0.516089;0.543025;0.448441;0.49431;
0.516084;0.542973;0.448519;0.494328;
0.51608;0.542921;0.448598;0.494346;
0.516075;0.542868;0.448677;0.494364;
0.516071;0.542815;0.448756;0.494383;
0.516066;0.542762;0.448835;0.494401;
0.516061;0.542709;0.448915;0.494419;
0.516056;0.542656;0.448995;0.494438;
0.516051;0.542602;0.449075;0.494456;
0.516046;0.542548;0.449156;0.494474;
0.516041;0.542494;0.449237;0.494493;
0.516035;0.54244;0.449318;0.494511;
0.51603;0.542386;0.449399;0.49453;
0.516024;0.542332;0.449481;0.494548;
0.516018;0.542277;0.449563;0.494566;
0.516013;0.542223;0.449645;0.494585;
0.516007;0.542168;0.449728;0.494603;
0.516001;0.542113;0.449811;0.494622;
0.515994;0.542057;0.449894;0.49464;
0.515988;0.542002;0.449977;0.494658;
0.515982;0.541947;0.450061;0.494677;
0.515975;0.541891;0.450145;0.494695;
0.515969;0.541835;0.450229;0.494714;
0.515962;0.541779;0.450313;0.494732;
0.515956;0.541723;0.450398;0.494751;
0.515949;0.541667;0.450483;0.494769;
0.515942;0.54161;0.450568;0.494788;
0.515935;0.541554;0.450653;0.494806;
0.515928;0.541497;0.450739;0.494825;
0.51592;0.54144;0.450825;0.494843;
0.515913;0.541383;0.450911;0.494862;
0.515906;0.541327;0.450998;0.49488;
0.515898;0.541269;0.451084;0.494899;
0.515891;0.541212;0.451171;0.494917;
0.515883;0.541154;0.451259;0.494936;
0.515875;0.541097;0.451346;0.494955;
0.515867;0.541039;0.451434;0.494974;
0.515859;0.540981;0.451522;0.494992;
0.515851;0.540923;0.45161;0.495011;
0.440679;0.654112;0.146388;0.287593;
0.447901;0.663701;0.150366;0.300358;
0.450778;0.6676;0.15202;0.305867;
0.453232;0.670992;0.153474;0.310846;
0.455306;0.673939;0.154744;0.315338;
0.457043;0.676495;0.155846;0.319382;
0.458481;0.678707;0.156795;0.32302;
0.459655;0.680618;0.157608;0.326291;
0.460596;0.682267;0.158297;0.329229;
0.461331;0.683683;0.158875;0.331866;
0.461886;0.684898;0.159354;0.334236;
0.462283;0.685937;0.159744;0.336365;
0.462283;0.685937;0.159744;0.336365;
0.462542;0.68682;0.160055;0.338278;
0.462681;0.68757;0.160295;0.339999;
0.462717;0.688201;0.160474;0.341549;
0.462661;0.688731;0.160597;0.342945;
0.462528;0.689171;0.160672;0.344205;
0.462327;0.689535;0.160702;0.345343;
0.462068;0.68983;0.160695;0.346373;
0.461759;0.690067;0.160652;0.347306;
0.461408;0.690252;0.160581;0.348152;
0.461021;0.690394;0.160481;0.348922;
0.460157;0.690566;0.160214;0.350259;
0.459691;0.690606;0.16005;0.350841;
0.459208;0.690623;0.159871;0.351374;
0.45871;0.690619;0.159676;0.351862;
0.4582;0.690596;0.159468;0.35231;
0.457681;0.690559;0.159248;0.352721;
0.457156;0.690508;0.159018;0.3531;
0.456624;0.690445;0.158778;0.353446;
0.456088;0.690372;0.158529;0.353766;
0.455551;0.690293;0.158274;0.354062;
0.455013;0.690207;0.15801;0.354334;
0.454475;0.690116;0.157741;0.354586;
0.453936;0.69002;0.157464;0.354815;
0.453398;0.689921;0.157182;0.355027;
0.452863;0.689819;0.156896;0.355223;
0.452331;0.689716;0.156604;0.355404;
0.451804;0.689612;0.15631;0.355571;
0.451278;0.689506;0.156011;0.355723;
0.450756;0.6894;0.155708;0.355862;
0.450238;0.689294;0.155401;0.355987;
0.449725;0.689188;0.155092;0.356102;
0.449215;0.689083;0.154778;0.356204;
0.448711;0.688978;0.154461;0.356296;
0.448211;0.688876;0.154143;0.35638;
0.448211;0.688876;0.154143;0.35638;
0.447716;0.688774;0.153821;0.356453;
0.447224;0.688672;0.153496;0.356514;
0.446738;0.688572;0.153169;0.356567;
0.446255;0.688473;0.152838;0.35661;
0.445778;0.688376;0.152506;0.356645;
0.445306;0.688281;0.152171;0.356672;
0.444838;0.688188;0.151834;0.356692;
0.444375;0.688097;0.151494;0.356703;
0.443917;0.688009;0.151153;0.356708;
0.443463;0.687922;0.150809;0.356704;
0.443014;0.687837;0.150463;0.356694;
0.442569;0.687755;0.150114;0.356676;
0.442128;0.687674;0.149763;0.356651;
0.441691;0.687596;0.149409;0.356617;
0.441259;0.68752;0.149053;0.356579;
0.44083;0.687446;0.148696;0.356533;
0.440406;0.687374;0.148335;0.356481;
0.439985;0.687305;0.147973;0.356422;
0.439566;0.687236;0.147608;0.356356;
0.439152;0.68717;0.14724;0.356284;
0.43874;0.687105;0.14687;0.356204;
0.438334;0.687043;0.146499;0.35612;
0.43793;0.686982;0.146125;0.356029;
0.43753;0.686924;0.145749;0.355933;
0.437133;0.686868;0.145371;0.35583;
0.436739;0.686815;0.14499;0.355721;
0.436348;0.686764;0.144607;0.355608;
0.43596;0.686715;0.144222;0.355488;
0.435575;0.686668;0.143834;0.355363;
0.435191;0.686621;0.143443;0.355231;
0.43481;0.686577;0.14305;0.355092;
0.434431;0.686535;0.142655;0.35495;
0.434055;0.686495;0.142258;0.354802;
0.433682;0.686457;0.141858;0.354649;
0.433311;0.686421;0.141456;0.354492;
0.432942;0.686387;0.141051;0.354327;
0.432575;0.686355;0.140645;0.354158;
0.43221;0.686325;0.140236;0.353985;
0.431846;0.686295;0.139823;0.353803;
0.431485;0.686268;0.139409;0.353619;
0.431125;0.686242;0.138993;0.35343;
0.430767;0.686219;0.138574;0.353236;
0.430767;0.686219;0.138574;0.353236;
0.430411;0.686198;0.138153;0.353037;
0.430056;0.686178;0.137729;0.352834;
0.429702;0.68616;0.137302;0.352624;
0.429349;0.686145;0.136873;0.352411;
0.428997;0.68613;0.136441;0.352191;
0.428648;0.686118;0.136007;0.351969;
0.428298;0.686105;0.13557;0.351739;
0.427948;0.686095;0.13513;0.351506;
0.427599;0.686087;0.134687;0.351268;
0.427252;0.68608;0.134242;0.351025;
0.426906;0.686075;0.133795;0.350777;
0.42656;0.686072;0.133344;0.350525;
0.426215;0.68607;0.132892;0.350269;
0.42587;0.686071;0.132436;0.350008;
0.425526;0.686073;0.131979;0.349744;
0.425182;0.686076;0.131518;0.349473;
0.424839;0.686081;0.131054;0.349199;
0.424494;0.686086;0.130587;0.348919;
0.424149;0.686094;0.130118;0.348635;
0.423805;0.686103;0.129647;0.348348;
0.423461;0.686113;0.129172;0.348056;
0.423117;0.686125;0.128695;0.34776;
0.422772;0.686139;0.128214;0.34746;
0.422428;0.686155;0.127732;0.347156;
0.422083;0.686172;0.127246;0.346846;
0.421738;0.686191;0.126757;0.346534;
0.421392;0.686211;0.126266;0.346217;
0.421046;0.686232;0.125772;0.345894;
0.420699;0.686255;0.125274;0.345569;
0.420351;0.68628;0.124775;0.345239;
0.420003;0.686306;0.124272;0.344905;
0.419653;0.686333;0.123765;0.344565;
0.419303;0.686362;0.123257;0.344224;
0.418952;0.686392;0.122746;0.343877;
0.418599;0.686424;0.122231;0.343527;
0.418246;0.686457;0.121715;0.343172;
0.417892;0.686492;0.121195;0.342814;
0.417536;0.686528;0.120671;0.342451;
0.417179;0.686565;0.120146;0.342083;
0.416822;0.686604;0.119617;0.341713;
0.416462;0.686644;0.119085;0.341337;
0.416102;0.686687;0.118551;0.340959;
0.41574;0.686732;0.118013;0.340578;
0.415376;0.686777;0.117473;0.340191;
0.415011;0.686824;0.11693;0.339801;
0.414644;0.686872;0.116385;0.339406;
0.414276;0.686922;0.115836;0.339009;
0.413906;0.686974;0.115285;0.338608;
0.413533;0.687026;0.11473;0.338201;
0.413159;0.687079;0.114173;0.337791;
0.412783;0.687136;0.113613;0.337378;
0.412406;0.687194;0.11305;0.336962;
0.412026;0.687253;0.112484;0.336541;
0.411644;0.687313;0.111915;0.336115;
0.41126;0.687374;0.111344;0.335687;
0.410874;0.687439;0.11077;0.335257;
0.410485;0.687504;0.110193;0.33482;
0.410094;0.68757;0.109613;0.33438;
0.409701;0.687638;0.10903;0.333936;
0.409305;0.687707;0.108445;0.333489;
0.408908;0.687779;0.107858;0.333039;
0.408507;0.687852;0.107267;0.332584;
0.408104;0.687926;0.106673;0.332125;
0.4077;0.688004;0.106078;0.331665;
0.407293;0.688082;0.10548;0.331201;
0.406882;0.688162;0.104879;0.330733;
0.406469;0.688244;0.104275;0.330262;
0.406054;0.688327;0.10367;0.329786;
0.405635;0.688411;0.103061;0.329306;
0.405215;0.688499;0.10245;0.328825;
0.404791;0.688587;0.101837;0.328339;
0.404364;0.688677;0.101221;0.327849;
0.403935;0.688769;0.100603;0.327356;
0.403502;0.688862;0.0999823;0.32686;
0.403068;0.688958;0.0993598;0.326361;
0.40263;0.689055;0.0987348;0.325858;
0.402188;0.689154;0.0981072;0.32535;
0.401745;0.689256;0.0974778;0.324841;
0.401298;0.689358;0.0968462;0.324328;
0.400848;0.689464;0.0962127;0.323813;
0.400395;0.68957;0.0955771;0.323293;
